planId,type,description,resetPlanId,upgradePlanId,serverId,productId,serverGroupName,leverage,maxTrailingDrawdownPct,profitTargetPct,startingBalance,dailyLossLimitPct,upgradeThresholdPct,maxOpenLots,passUpgradeBreachMove,passUpgradeBreachGroup,profitSharePct,liquidateFriday,inactivityPeriod,requireStopLoss,isResetPlan,price,isInternalPlan,rules,resetUrl,minimumRequiredActiveTradingDays,maximumTime,passCertificateGroupId,vipProgramCertificateGroupId,vipProgramId,payoutCertificateGroupId,lifetimePayoutGroupCertificateId,visibleOnLeaderboard,repeatPlan,repeatEnable,initialWithdrawalDelayDays,subsequentWithdrawalDelayDays,upgradeDelayHours,allowEAs,dailyDrawdownByBalanceEquity,makeDrawdownStatic,platform,createAccountAsDisabled,productCategoryId,isSwing,priceFeed,additionalDrawdown,enableEA,reduceWithdrawalDelay,weeklyWithdrawals,additionalDrawdownPct,enableEaPct,reduceWeeklyWithdrawalPct,weeklyWithdrawalsPct,ninetyFivePayoutPct,additionalDrawdownDollarsAdded,enableEaDollarsAdded,reduceWeeklyWithdrawalDollarsAdded,weeklyWithdrawalsDollarsAdded,minimumProfitForWithdrawalPerct,ninetyFivePayoutDollarsAdded,archived,contractTemplateId,broker,ninetyFivePayout,dailyLossCapLimitPct,dailyCapProfitLimitPct,enableConsistency,eightyFivePayout,eightyFivePayoutPct,eightyFivePayoutDollarsAdded,maxWithdrawalPct0,maxWithdrawalPct1,maxWithdrawalPct2,maxWithdrawalPct3,inserted,updated,minimumProfitTradingDayPct,minimumRequiredProfitableTradingDays,UpgradePlanDescription,ServerGroupDescription,RepeatPlanDescription,PriceFeedProp,LiquidateFridayProp,RequireStopLossProp,CreateAccountAsDisabledProp,VisibleOnLeaderboardProp,AllowEAsProp,DailyDrawdownByBalanceEquityProp,MakeDrawdownStaticProp,PassUpgradeBreachMoveProp,EnableConsistencyProp,HasAddons
78,Rapid Challenge Phase 2,50K Rapid Challenge Phase 2 - Purple Trading SC-4,0,110,2,9999,FTRADER04USD,100,8.0000000000,5.0000000000,50000.0000000000,5.0000000000,5.0000000000,0.0000000000,1,CLOSINGUSD,0.0000000000,0,35,0,0,0.0000000000,0,"Profit Target: $2,500
Max Daily Loss: $2,500
Max Total Loss: $4,000
Minimum Trading Days: 0 
Maximum Days: 60

You can find a more detailed list of rules in our FAQ section here: 

https://help.thefundedtraderprogram.com/en/",,0,0,367785,0,0,0,0,0,0,1,0,0,6,0,0,1,MT4,0,0,0,0,0,0,0,0,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.0000000000,0.000000000000,1,0,Purple Trading SC,0,0,0,0,0,0.000000000000,0.000000000000,0,0,0,0,09/08/2022 08:56:36,10/06/2023 14:38:21,0.00,0,50K Rapid Challenge Phase 3 (Funded) - Eightcap-4,"Regular Phase 2  ",,None,False,False,False,False,False,False,True,True,False,True
81,Rapid Challenge Phase 2,100K Rapid Challenge Phase 2 - Purple Trading SC-4,0,112,2,9999,FTRADER04USD,100,8.0000000000,5.0000000000,100000.0000000000,5.0000000000,5.0000000000,0.0000000000,1,CLOSINGUSD,0.0000000000,0,35,0,0,0.0000000000,0,"Profit Target: $5,000
Max Daily Loss: $5,000
Max Total Loss: $8,000
Minimum Trading Days: 0 
Maximum Days: 60

You can find a more detailed list of rules in our FAQ section here: 

https://help.thefundedtraderprogram.com/en/",,0,0,367785,0,0,0,0,0,0,1,0,0,6,0,0,1,MT4,0,0,0,0,0,0,0,0,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.0000000000,0.000000000000,1,0,Purple Trading SC,0,0,0,0,0,0.000000000000,0.000000000000,0,0,0,0,09/08/2022 08:56:36,10/06/2023 14:39:08,0.00,0,100K Rapid Challenge Phase 3 (Funded) - Eightcap-4,"Regular Phase 2  ",,None,False,False,False,False,False,False,True,True,False,True
84,Rapid Challenge Phase 2,200K Rapid Challenge Phase 2 - Purple Trading SC-4,0,114,2,9999,FTRADER04USD,100,8.0000000000,5.0000000000,200000.0000000000,5.0000000000,5.0000000000,0.0000000000,1,CLOSINGUSD,0.0000000000,0,35,0,0,0.0000000000,0,"Profit Target: $10,000
Max Daily Loss: $10,000
Max Total Loss: $16,000
Minimum Trading Days: 0 
Maximum Days: 60

You can find a more detailed list of rules in our FAQ section here: 

https://help.thefundedtraderprogram.com/en/",,0,0,367785,0,0,0,0,0,0,1,0,0,6,0,0,1,MT4,0,0,0,0,0,0,0,0,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.0000000000,0.000000000000,1,0,Purple Trading SC,0,0,0,0,0,0.000000000000,0.000000000000,0,0,0,0,09/08/2022 08:56:36,10/06/2023 14:39:48,0.00,0,200K Rapid Challenge Phase 3 (Funded) - Eightcap-4,"Regular Phase 2  ",,None,False,False,False,False,False,False,True,True,False,True
100,Rapid Challenge Phase 2,50K Rapid Challenge Phase 2 - Eightcap-4,0,110,3,9999,FdemoF2_Raw-USD,100,8.0000000000,5.0000000000,50000.0000000000,5.0000000000,5.0000000000,0.0000000000,0,,0.0000000000,0,35,0,0,0.0000000000,0,"Profit Target: $2,500
Max Daily Loss: $2,500
Max Total Loss: $4,000
Minimum Trading Days: 0 
Maximum Days: 60

You can find a more detailed list of rules in our FAQ section here: 

https://help.thefundedtraderprogram.com/en/",,0,0,367785,0,0,0,0,0,0,1,0,0,6,0,0,1,MT4,0,0,0,0,0,0,0,0,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.0000000000,0.000000000000,1,0,Eightcap,0,0,0,0,0,0.000000000000,0.000000000000,0,0,0,0,09/08/2022 08:56:36,10/06/2023 14:40:26,0.00,0,50K Rapid Challenge Phase 3 (Funded) - Eightcap-4,"Regular Phase 2  ",,None,False,False,False,False,False,False,True,False,False,True
101,Rapid Challenge Phase 2,50K Rapid Challenge Phase 2 - Eightcap-5,0,111,4,9999,demo\FT2-RAW-USD,100,8.0000000000,5.0000000000,50000.0000000000,5.0000000000,5.0000000000,0.0000000000,0,,0.0000000000,0,35,0,0,0.0000000000,0,"Profit Target: $2,500
Max Daily Loss: $2,500
Max Total Loss: $4,000
Minimum Trading Days: 0 
Maximum Days: 60

You can find a more detailed list of rules in our FAQ section here: 

https://help.thefundedtraderprogram.com/en/",,0,0,367785,0,0,0,0,0,0,1,0,0,6,0,0,1,MT5,0,0,0,0,0,0,0,0,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.0000000000,0.000000000000,1,0,Eightcap,0,0,0,0,0,0.000000000000,0.000000000000,0,0,0,0,09/08/2022 08:56:36,10/06/2023 14:43:30,0.00,0,50K Rapid Challenge Phase 3 (Funded) - Eightcap-5,"Regular Phase 2 EA ",,None,False,False,False,False,False,False,True,False,False,True
102,Rapid Challenge Phase 2,100K Rapid Challenge Phase 2 - Eightcap-4,0,112,3,9999,FdemoF2_Raw-USD,100,8.0000000000,5.0000000000,100000.0000000000,5.0000000000,5.0000000000,0.0000000000,0,,0.0000000000,0,35,0,0,0.0000000000,0,"Profit Target: $5,000
Max Daily Loss: $5,000
Max Total Loss: $8,000
Minimum Trading Days: 0 
Maximum Days: 60

You can find a more detailed list of rules in our FAQ section here: 

https://help.thefundedtraderprogram.com/en/",,0,0,367785,0,0,0,0,0,0,1,0,0,6,0,0,1,MT4,0,0,0,0,0,0,0,0,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.0000000000,0.000000000000,1,0,Eightcap,0,0,0,0,0,0.000000000000,0.000000000000,0,0,0,0,09/08/2022 08:56:36,10/06/2023 14:45:05,0.00,0,100K Rapid Challenge Phase 3 (Funded) - Eightcap-4,"Regular Phase 2  ",,None,False,False,False,False,False,False,True,False,False,True
103,Rapid Challenge Phase 2,100K Rapid Challenge Phase 2 - Eightcap-5,0,113,4,9999,demo\FT2-RAW-USD,100,8.0000000000,5.0000000000,100000.0000000000,5.0000000000,5.0000000000,0.0000000000,0,,0.0000000000,0,35,0,0,0.0000000000,0,"Profit Target: $5,000
Max Daily Loss: $5,000
Max Total Loss: $8,000
Minimum Trading Days: 0 
Maximum Days: 60

You can find a more detailed list of rules in our FAQ section here: 

https://help.thefundedtraderprogram.com/en/",,0,0,367785,0,0,0,0,0,0,1,0,0,6,0,0,1,MT5,0,0,0,0,0,0,0,0,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.0000000000,0.000000000000,1,0,Eightcap,0,0,0,0,0,0.000000000000,0.000000000000,0,0,0,0,09/08/2022 08:56:36,10/06/2023 14:45:17,0.00,0,100K Rapid Challenge Phase 3 (Funded) - Eightcap-5,"Regular Phase 2 EA ",,None,False,False,False,False,False,False,True,False,False,True
104,Rapid Challenge Phase 2,200K Rapid Challenge Phase 2 - Eightcap-4,0,114,3,9999,FdemoF2_Raw-USD,100,8.0000000000,5.0000000000,200000.0000000000,5.0000000000,5.0000000000,0.0000000000,0,,0.0000000000,0,35,0,0,0.0000000000,0,"Profit Target: $10,000
Max Daily Loss: $10,000
Max Total Loss: $16,000
Minimum Trading Days: 0 
Maximum Days: 60

You can find a more detailed list of rules in our FAQ section here: 

https://help.thefundedtraderprogram.com/en/",,0,0,367785,0,0,0,0,0,0,1,0,0,6,0,0,1,MT4,0,0,0,0,0,0,0,0,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.0000000000,0.000000000000,1,0,Eightcap,0,0,0,0,0,0.000000000000,0.000000000000,0,0,0,0,09/08/2022 08:56:36,10/06/2023 14:46:02,0.00,0,200K Rapid Challenge Phase 3 (Funded) - Eightcap-4,"Regular Phase 2  ",,None,False,False,False,False,False,False,True,False,False,True
105,Rapid Challenge Phase 2,200K Rapid Challenge Phase 2 - Eightcap-5,0,115,4,9999,demo\FT2-RAW-USD,100,8.0000000000,5.0000000000,200000.0000000000,5.0000000000,5.0000000000,0.0000000000,0,,0.0000000000,0,35,0,0,0.0000000000,0,"Profit Target: $10,000
Max Daily Loss: $10,000
Max Total Loss: $16,000
Minimum Trading Days: 0 
Maximum Days: 60

You can find a more detailed list of rules in our FAQ section here: 

https://help.thefundedtraderprogram.com/en/",,0,0,367785,0,0,0,0,0,0,1,0,0,6,0,0,1,MT5,0,0,0,0,0,0,0,0,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.0000000000,0.000000000000,1,0,Eightcap,0,0,0,0,0,0.000000000000,0.000000000000,0,0,0,0,09/08/2022 08:56:36,10/06/2023 14:46:18,0.00,0,200K Rapid Challenge Phase 3 (Funded) - Eightcap-5,"Regular Phase 2 EA ",,None,False,False,False,False,False,False,True,False,False,True
141,Rapid Challenge Phase 2,200K Rapid Challenge Phase 2 (swing) - Eightcap-5,0,139,11,9999,demo\TF4-RAW-USD,30,8.0000000000,5.0000000000,200000.0000000000,5.0000000000,5.0000000000,0.0000000000,0,,0.0000000000,0,35,0,0,0.0000000000,0,"Profit Target: $10,000
Max Daily Loss: $10,000
Max Total Loss: $16,000
Minimum Trading Days: 0 
Maximum Days: 60

You can find a more detailed list of rules in our FAQ section here: 

help.thefundedtraderprogram.com",,0,0,367785,0,0,0,0,0,0,1,0,0,6,0,0,1,MT5,0,0,1,0,0,0,0,0,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.0000000000,0.000000000000,1,0,Eightcap,0,0,0,0,0,0.000000000000,0.000000000000,0,0,0,0,09/08/2022 08:56:36,10/06/2023 14:46:38,0.00,0,200K Rapid Challenge Phase 3 (Funded) (swing) - Eightcap-5,"demo\TF4-RAW-USD (Dedicated Server) Simulated Live, Rapid Phase-2 (Swing)",,None,False,False,False,False,False,False,True,False,False,True
